id;type;GlobalId;Name;material_name;Espesor_mm;area_m2;volume_m3;objectType;is_target_class
1108;IfcColumn;3yX498NoH6cAogvPd4MluI;M_W-Wide Flange-Column:W250X67:W250X67:168487;;;6.019436520674671;0.04057725079938347;W250X67;True
1109;IfcColumn;3saVcraO9CJRqkF0xoeCAi;M_W-Wide Flange-Column:W250X67:W250X67:161758;;;6.2695238463139775;0.042267969582725926;W250X67;True
1110;IfcColumn;3jMXdawx93suHqay4NiXek;M_W-Wide Flange-Column:W150X22.5:W150X22.5:216306;;;2.961993896823574;0.009809875665205515;W150X22.5;True
1111;IfcColumn;3yX498NoH6cAogvPd4Mlto;M_W-Wide Flange-Column:W250X67:W250X67:168391;;;6.019436520674672;0.04057725079938162;W250X67;True
1112;IfcColumn;3yX498NoH6cAogvPd4MkHg;M_W-Wide Flange-Column:W250X67:W250X67:165983;;;6.0194365206746925;0.04057725079937963;W250X67;True
1113;IfcColumn;3saVcraO9CJRqkF0xoeDrO;M_W-Wide Flange-Column:W250X67:W250X67:157738;;;6.115623953616301;0.04122752725453314;W250X67;True
1114;IfcColumn;3saVcraO9CJRqkF0xoeCwl;M_W-Wide Flange-Column:W250X67:W250X67:162781;;;6.115623953616456;0.04122752725454158;W250X67;True
1115;IfcColumn;3saVcraO9CJRqkF0xoeCbq;M_W-Wide Flange-Column:W250X67:W250X67:162822;;;6.115623953616477;0.041227527254541166;W250X67;True
1116;IfcColumn;3saVcraO9CJRqkF0xoeCJg;M_W-Wide Flange-Column:W250X67:W250X67:160152;;;6.269523846313919;0.04226796958272784;W250X67;True
1117;IfcColumn;3yX498NoH6cAogvPd4MkQl;M_W-Wide Flange-Column:W250X67:W250X67:166554;;;6.019436520674653;0.04057725079938153;W250X67;True
1118;IfcColumn;3yX498NoH6cAogvPd4Mlbd;M_W-Wide Flange-Column:W250X67:W250X67:169298;;;6.019436520674779;0.040577250799382444;W250X67;True
1119;IfcColumn;3saVcraO9CJRqkF0xoeDxL;M_W-Wide Flange-Column:W250X67:W250X67:158631;;;6.269523846313887;0.04226796958272241;W250X67;True
1120;IfcColumn;3yX498NoH6cAogvPd4Miy2;M_W-Wide Flange-Column:W250X67:W250X67:172855;;;6.019436520674699;0.04057725079937744;W250X67;True
1121;IfcColumn;3saVcraO9CJRqkF0xoeCiw;M_W-Wide Flange-Column:W250X67:W250X67:163400;;;6.269523846314051;0.04226796958273161;W250X67;True
1122;IfcColumn;3saVcraO9CJRqkF0xoeCqt;M_W-Wide Flange-Column:W250X67:W250X67:161861;;;6.269523846313981;0.04226796958272597;W250X67;True
1123;IfcColumn;3saVcraO9CJRqkF0xoeDrv;M_W-Wide Flange-Column:W250X67:W250X67:157707;;;6.115623953616377;0.04122752725453806;W250X67;True
1124;IfcColumn;3saVcraO9CJRqkF0xoeCBX;M_W-Wide Flange-Column:W250X67:W250X67:161683;;;6.269523846313975;0.04226796958272657;W250X67;True
1125;IfcColumn;3saVcraO9CJRqkF0xoeCOo;M_W-Wide Flange-Column:W250X67:W250X67:160576;;;6.269523846314056;0.04226796958272915;W250X67;True
1126;IfcColumn;3saVcraO9CJRqkF0xoeC1J;M_W-Wide Flange-Column:W250X67:W250X67:161057;;;6.269523846314085;0.04226796958272859;W250X67;True
1127;IfcColumn;3yX498NoH6cAogvPd4MlEV;M_W-Wide Flange-Column:W250X67:W250X67:171946;;;6.019436520674738;0.04057725079938233;W250X67;True
1128;IfcColumn;3saVcraO9CJRqkF0xoeC9Z;M_W-Wide Flange-Column:W250X67:W250X67:161553;;;6.269523846314013;0.04226796958272656;W250X67;True
1129;IfcColumn;3saVcraO9CJRqkF0xoeCjp;M_W-Wide Flange-Column:W250X67:W250X67:163329;;;6.269523846314029;0.042267969582732;W250X67;True
1130;IfcColumn;2sNe4zweD6$gxBqyrJS0po;M_Concrete-Rectangular-Column:400 x 400mm:400 x 400mm:229663;;;1.432000000000013;0.11120000000000169;400 x 400mm;True
1131;IfcColumn;3saVcraO9CJRqkF0xoeCzm;M_W-Wide Flange-Column:W250X67:W250X67:162306;;;6.269523846313977;0.04226796958272966;W250X67;True
1132;IfcColumn;3saVcraO9CJRqkF0xoeCFB;M_W-Wide Flange-Column:W250X67:W250X67:161465;;;6.269523846313974;0.04226796958272414;W250X67;True
1133;IfcColumn;3yX498NoH6cAogvPd4Mlok;M_W-Wide Flange-Column:W250X67:W250X67:168091;;;6.019436520674669;0.04057725079938218;W250X67;True
1134;IfcColumn;3saVcraO9CJRqkF0xoeDuU;M_W-Wide Flange-Column:W250X67:W250X67:158572;;;6.269523846313944;0.042267969582728174;W250X67;True
1135;IfcColumn;3saVcraO9CJRqkF0xoeDyB;M_W-Wide Flange-Column:W250X67:W250X67:158329;;;6.115623953616337;0.041227527254537905;W250X67;True
1136;IfcColumn;3yX498NoH6cAogvPd4MlyX;M_W-Wide Flange-Column:W250X67:W250X67:168724;;;6.019436520674649;0.040577250799380765;W250X67;True
1137;IfcColumn;3yX498NoH6cAogvPd4MlXP;M_W-Wide Flange-Column:W250X67:W250X67:169068;;;6.01943652067471;0.040577250799385074;W250X67;True
1138;IfcColumn;3yX498NoH6cAogvPd4MkT9;M_W-Wide Flange-Column:W250X67:W250X67:166780;;;6.0194365206746046;0.04057725079937534;W250X67;True
1139;IfcColumn;3saVcraO9CJRqkF0xoeCbV;M_W-Wide Flange-Column:W250X67:W250X67:162861;;;6.115623953616476;0.04122752725454118;W250X67;True
